,tweets_is_quote_status,tweets_favorite_count,tweets_user_friends_count,tweets_user_followers_count,tweets_user_favourites_count,tweets_user_geo_enabled,tweets_user_statuses_count,tweets_user_profile_use_background_image,tweets_user_has_extended_profile,tweets_user_default_profile_image,deets_possibly_sensitive,deets_reply_count,deets_like_count,deets_quote_count,users_verified,users_protected,users_followers_count,users_following_count,users_tweet_count,users_listed_count,deets_text_character_length,users_description_character_length,tweets_user_profile_background_color_F5F8FA,tweets_user_profile_background_color_C0DEED,tweets_user_profile_background_color_000000,tweets_user_profile_text_color_333333,tweets_user_profile_text_color_000000,tweets_user_profile_text_color_666666,retweet_class
0,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,257.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,257.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,False,0,5001,1906,133043,False,217412,True,True,False,False,0.0,0.0,0.0,False,False,1906.0,5001.0,217526.0,223.0,140.0,124.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,False,0,972,3574,12647,True,146607,True,True,False,False,0.0,0.0,0.0,False,False,3579.0,972.0,146673.0,51.0,53.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,False,0,1135,1389,6427,False,108120,True,False,False,False,0.0,0.0,0.0,False,False,1391.0,1138.0,108217.0,129.0,53.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
5,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,261.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,False,0,1692,8719,1729,True,18841,True,True,False,False,0.0,2.0,0.0,False,False,8717.0,1691.0,18843.0,907.0,280.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,249.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,True,0,767,1455,13999,False,5419,True,False,False,False,0.0,0.0,0.0,False,False,1453.0,767.0,5429.0,3.0,140.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,False,0,5037,3760,2040,True,12916,True,False,False,False,0.0,0.0,0.0,False,False,3758.0,5037.0,12921.0,158.0,45.0,155.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,False,1,923,1201,311,False,9333,True,False,False,False,0.0,1.0,0.0,False,False,1201.0,923.0,9333.0,171.0,254.0,91.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,False,0,664,1176,15,True,4675,True,True,True,False,0.0,0.0,0.0,False,False,1176.0,664.0,4676.0,31.0,140.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,257.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13,False,0,4770,3191,353,True,12892,True,False,True,False,0.0,0.0,0.0,False,False,3191.0,4770.0,12900.0,730.0,78.0,159.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14,False,1,915,1236,9,True,6052,False,False,False,False,0.0,1.0,0.0,False,False,1235.0,914.0,6052.0,104.0,254.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,False,1,72,9238,619,False,1260,True,False,True,False,0.0,3.0,0.0,True,False,9242.0,72.0,1261.0,142.0,189.0,83.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16,False,0,390,8879,9,False,290,True,False,True,False,0.0,0.0,0.0,False,False,8892.0,390.0,303.0,7.0,232.0,158.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17,False,0,3106,1212,3836,True,5199,False,True,False,False,0.0,0.0,0.0,False,False,1211.0,3106.0,5200.0,13.0,301.0,109.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,False,0,2179,2198,12144,True,75726,True,True,False,False,0.0,0.0,0.0,False,False,2195.0,2179.0,75792.0,1.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,False,0,1578,2973,8560,True,61379,True,True,True,False,0.0,0.0,0.0,False,False,2975.0,1579.0,61394.0,13.0,278.0,116.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
20,False,0,1772,3372,228,False,10506,True,False,False,False,0.0,0.0,0.0,False,False,3372.0,1773.0,10514.0,122.0,140.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,False,0,1210,3218,27,False,57414,True,False,True,False,0.0,0.0,0.0,False,False,3218.0,1211.0,57464.0,1670.0,140.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,False,1,1149,1108,700,True,24271,True,False,False,False,0.0,1.0,0.0,False,False,1107.0,1148.0,24274.0,0.0,212.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,298.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,False,0,3740,3239,10013,True,11900,True,False,False,False,0.0,0.0,0.0,False,False,3237.0,3742.0,11907.0,38.0,140.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
25,False,0,444,2424,49010,True,100913,True,True,True,False,0.0,0.0,0.0,False,False,2422.0,445.0,100931.0,182.0,140.0,155.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
26,False,0,8648,8758,32969,False,92694,True,True,False,False,0.0,0.0,0.0,False,False,8757.0,8659.0,92707.0,423.0,140.0,137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,265.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28,False,0,8648,8758,32969,False,92694,True,True,False,False,0.0,0.0,0.0,False,False,8757.0,8659.0,92707.0,423.0,139.0,137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,255.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30,False,0,2343,1314,16141,True,6811,True,True,False,False,0.0,0.0,0.0,False,False,1314.0,2343.0,6817.0,0.0,53.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
31,False,0,8648,8758,32969,False,92694,True,True,False,False,0.0,0.0,0.0,False,False,8757.0,8659.0,92707.0,423.0,140.0,137.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,False,0,4823,4534,58784,False,83207,True,False,True,False,0.0,0.0,0.0,False,False,4534.0,4826.0,83574.0,0.0,139.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
33,False,0,796,1691,53,False,400355,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,275.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,240.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35,False,0,67,4458,2,False,785698,True,False,True,False,0.0,0.0,0.0,False,False,4470.0,67.0,788034.0,4120.0,140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36,False,0,4934,1664,19459,False,31754,False,True,False,False,0.0,0.0,0.0,False,False,1665.0,4933.0,31810.0,35.0,140.0,143.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,False,0,6,5156,5,False,44383,False,False,False,False,1.0,0.0,0.0,False,False,5168.0,6.0,44403.0,39.0,152.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,False,0,2234,3279,71230,False,72871,True,False,True,False,0.0,0.0,0.0,False,False,3302.0,2246.0,73409.0,2.0,140.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,False,0,5310,4971,71516,True,25181,True,False,False,False,0.0,0.0,0.0,False,False,4973.0,5317.0,25192.0,411.0,147.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,297.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
41,False,0,2097,3158,258,False,97318,False,False,False,False,0.0,0.0,0.0,False,False,3160.0,2097.0,97405.0,137.0,125.0,115.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,False,0,1664,1245,13627,True,5000,True,False,True,False,0.0,0.0,0.0,False,False,1260.0,1699.0,5009.0,5.0,143.0,148.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,False,0,4188,5746,2681,True,127780,True,False,False,False,0.0,0.0,0.0,False,False,5743.0,4190.0,127720.0,269.0,111.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44,False,2,1496,1730,168194,True,41968,False,True,False,False,0.0,2.0,0.0,False,False,1732.0,1497.0,42004.0,42.0,169.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,286.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46,False,0,6,5156,5,False,44383,False,False,False,False,0.0,0.0,0.0,False,False,5168.0,6.0,44403.0,39.0,151.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47,False,0,6024,6300,7347,False,9124,False,True,False,False,0.0,0.0,0.0,False,False,6293.0,6025.0,9132.0,21.0,140.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,False,0,6024,6300,7347,False,9124,False,True,False,False,0.0,0.0,0.0,False,False,6293.0,6025.0,9132.0,21.0,140.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,False,0,922,1504,1027,True,68910,True,True,False,False,0.0,0.0,0.0,False,False,1503.0,922.0,68913.0,10.0,140.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,False,1,6,5156,5,False,44383,False,False,False,False,0.0,1.0,0.0,False,False,5168.0,6.0,44403.0,39.0,158.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,False,0,6024,6300,7347,False,9124,False,True,False,False,0.0,0.0,0.0,False,False,6293.0,6025.0,9132.0,21.0,140.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
52,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,272.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,299.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
54,False,0,7985,7280,17978,False,21320,True,False,True,False,0.0,0.0,0.0,False,False,7278.0,7985.0,21316.0,4.0,140.0,154.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
55,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,289.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
56,False,0,1955,1820,41579,False,7119,True,False,True,False,0.0,0.0,0.0,False,False,1866.0,2055.0,7151.0,0.0,140.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
57,False,2,3814,5475,183613,True,218266,False,True,False,False,0.0,2.0,0.0,False,False,5475.0,3812.0,218440.0,42.0,261.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,False,0,6730,7529,71826,True,22695,True,False,True,False,0.0,0.0,0.0,False,False,7531.0,6732.0,22695.0,9.0,140.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
59,False,0,7781,8144,5779,True,41725,True,True,False,False,0.0,0.0,0.0,False,False,8147.0,7774.0,41726.0,325.0,90.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,False,0,220,2216,0,True,460,True,False,False,False,0.0,0.0,0.0,False,False,2216.0,220.0,460.0,34.0,123.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,False,5,271,4721,911,True,1556,False,False,False,False,0.0,5.0,0.0,False,False,4722.0,271.0,1556.0,44.0,297.0,134.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
62,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,274.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
63,False,0,9835,9624,41668,False,42662,True,True,True,False,0.0,0.0,0.0,False,False,9639.0,9827.0,42746.0,2.0,140.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
64,False,1,954,1099,13592,True,9845,True,False,False,False,1.0,1.0,0.0,False,False,1096.0,952.0,9846.0,4.0,121.0,158.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,False,1,1382,1515,980,False,12271,True,False,False,False,0.0,1.0,0.0,False,False,1515.0,1382.0,12277.0,23.0,133.0,92.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
66,False,0,1289,2143,50,False,41922,True,False,False,False,0.0,0.0,0.0,False,False,2144.0,1289.0,41924.0,354.0,139.0,127.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
67,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,242.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
68,False,0,10572,9639,395948,False,343039,True,False,True,False,0.0,0.0,0.0,False,False,9635.0,10571.0,343207.0,42.0,140.0,84.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
69,False,0,796,1691,53,False,400359,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,285.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
70,False,1,226,4946,9368,True,324,True,True,False,False,0.0,1.0,0.0,False,False,4946.0,225.0,333.0,44.0,194.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,False,0,403,1226,89764,False,52979,True,False,True,False,0.0,0.0,0.0,False,False,1237.0,406.0,53149.0,4.0,140.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
72,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,270.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
73,False,0,4862,3984,512778,True,248819,True,True,True,False,0.0,0.0,0.0,False,False,3981.0,4860.0,248774.0,50.0,140.0,135.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
74,False,0,1873,1338,321,False,5638,False,True,False,False,0.0,0.0,0.0,False,False,1336.0,1873.0,5651.0,64.0,235.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
75,False,0,1890,1218,470,True,3906,False,True,False,False,0.0,0.0,0.0,False,False,1216.0,1890.0,3910.0,35.0,87.0,114.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
76,False,0,4971,3855,92274,False,72674,True,False,True,False,0.0,0.0,0.0,False,False,3853.0,4972.0,72775.0,5.0,140.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
77,True,0,5279,5178,88361,False,95844,True,True,True,False,0.0,0.0,0.0,False,False,5212.0,5290.0,96211.0,6.0,140.0,148.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
78,False,0,4405,3151,16506,True,95758,False,False,False,False,0.0,0.0,0.0,False,False,3163.0,4412.0,96247.0,32.0,140.0,99.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
79,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,299.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
80,False,0,3122,3520,22881,False,333300,True,False,False,False,0.0,0.0,0.0,False,False,3521.0,3122.0,333534.0,131.0,140.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
81,False,0,2562,3611,4393,True,8347,True,False,True,False,0.0,0.0,0.0,False,False,3612.0,2563.0,8351.0,213.0,140.0,153.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
82,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,302.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
83,False,0,1513,1846,20354,True,49462,True,True,False,False,0.0,0.0,0.0,False,False,1846.0,1513.0,49415.0,0.0,70.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,False,1,450,1268,1182,False,1788,True,True,True,False,0.0,1.0,0.0,False,False,1268.0,449.0,1788.0,27.0,97.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
85,False,0,142,1218,2399,False,14288,True,False,True,False,0.0,0.0,0.0,False,False,1218.0,142.0,14288.0,54.0,140.0,151.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
86,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,272.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
87,False,0,245,2390,2184,True,1655,True,False,True,False,0.0,0.0,0.0,False,False,2389.0,245.0,1655.0,60.0,140.0,168.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
88,False,0,265,9060,3778,False,1476,True,False,True,False,0.0,0.0,0.0,False,False,9066.0,265.0,1476.0,109.0,140.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
89,True,0,3006,6701,18471,True,197117,True,False,False,False,0.0,0.0,0.0,False,False,6699.0,3006.0,197240.0,157.0,139.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
90,False,0,4781,4606,893,False,1294,True,False,True,False,0.0,0.0,0.0,False,False,4613.0,4718.0,1298.0,1.0,201.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
91,False,0,4959,3812,38209,False,15020,True,True,True,False,0.0,0.0,0.0,False,False,3809.0,4954.0,15033.0,0.0,140.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
92,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,246.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
93,False,0,2493,1206,71929,True,28883,True,False,True,False,0.0,0.0,0.0,False,False,1208.0,2497.0,28947.0,48.0,140.0,72.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
94,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,273.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
95,False,1,1725,1612,612,True,94724,True,True,False,False,1.0,1.0,0.0,False,False,1612.0,1725.0,94736.0,14.0,28.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,False,0,1430,1576,56997,False,62385,True,False,True,False,0.0,0.0,0.0,False,False,1582.0,1430.0,62531.0,1.0,140.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
97,False,0,9532,8607,1512,True,4419,True,True,False,False,0.0,0.0,0.0,False,False,8608.0,9352.0,4419.0,129.0,219.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
98,False,0,2965,2156,3366,False,4592,True,False,False,False,0.0,0.0,0.0,False,False,2155.0,2965.0,4592.0,95.0,85.0,87.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
99,False,0,2930,1980,42974,True,13640,False,False,False,False,0.0,0.0,0.0,False,False,1980.0,2932.0,13663.0,50.0,140.0,149.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100,False,0,2157,2079,33025,False,18426,True,False,True,False,0.0,0.0,0.0,False,False,2076.0,2156.0,18424.0,5.0,139.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
101,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,260.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
102,False,0,763,1036,0,False,180252,True,False,True,False,0.0,0.0,0.0,False,False,1034.0,763.0,179744.0,640.0,139.0,102.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
103,False,0,1706,1033,66503,False,20234,True,False,True,False,0.0,0.0,0.0,False,False,1038.0,1709.0,20320.0,0.0,140.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
104,False,0,3053,2448,8980,False,5323,True,False,True,False,0.0,0.0,0.0,False,False,2449.0,3052.0,5325.0,6.0,139.0,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
105,False,0,4423,1176,7226,False,208265,True,False,True,False,0.0,0.0,0.0,False,False,1174.0,4422.0,208341.0,654.0,140.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
106,False,1,5176,4758,10,True,9455,True,False,True,False,0.0,1.0,0.0,False,False,4759.0,5179.0,9455.0,360.0,163.0,103.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
107,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,267.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
108,False,0,7628,7079,54092,False,28518,True,False,True,False,0.0,0.0,0.0,False,False,7107.0,7655.0,28709.0,6.0,140.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
109,False,0,132,1961,133,True,80227,False,False,False,False,0.0,0.0,0.0,False,False,1962.0,132.0,80348.0,23.0,210.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,False,1,796,1691,53,False,400360,True,False,True,False,0.0,1.0,0.0,False,False,1689.0,796.0,401854.0,46.0,245.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
111,False,0,6421,7049,8218,False,482965,True,True,True,False,0.0,0.0,0.0,False,False,7051.0,6420.0,483130.0,345.0,140.0,154.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
112,True,7,420,2061,32949,True,20189,True,False,False,False,0.0,7.0,1.0,False,False,2069.0,422.0,20214.0,16.0,286.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,False,0,4369,2707,16419,False,5925,False,False,False,False,0.0,0.0,0.0,False,False,2744.0,4395.0,5933.0,0.0,140.0,142.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
114,False,0,1589,1119,7711,True,21742,True,False,True,False,0.0,0.0,0.0,False,False,1122.0,1591.0,21780.0,24.0,144.0,154.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
115,False,0,5287,5525,86851,False,54802,True,True,True,False,0.0,0.0,0.0,False,False,5525.0,5292.0,54833.0,4.0,140.0,148.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
116,False,0,3371,2039,11529,True,56241,False,False,False,False,0.0,0.0,0.0,False,False,2039.0,3371.0,56241.0,202.0,140.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,False,1,7722,7803,71292,False,85693,False,False,False,False,0.0,1.0,0.0,False,False,7806.0,7722.0,85819.0,22.0,159.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,False,0,3278,3337,29254,False,5134,True,True,False,False,0.0,0.0,0.0,False,False,3337.0,3280.0,5148.0,3.0,140.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,297.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
120,False,0,2253,3844,115796,False,276372,True,False,True,False,0.0,0.0,0.0,False,False,3843.0,2253.0,276422.0,15.0,140.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
121,False,0,0,8230,11,False,69694,True,False,True,False,0.0,0.0,0.0,False,False,8238.0,0.0,69715.0,119.0,61.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
122,False,0,927,1355,34796,True,4481,True,True,True,False,0.0,0.0,0.0,False,False,1354.0,927.0,4482.0,12.0,140.0,113.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
123,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,268.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
124,False,0,4986,2675,13116,True,44950,True,False,False,False,0.0,0.0,0.0,False,False,2670.0,4985.0,44956.0,215.0,140.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,False,0,0,8230,11,False,69694,True,False,True,False,0.0,0.0,0.0,False,False,8238.0,0.0,69715.0,119.0,83.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
126,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,271.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
127,False,1,3730,3355,4699,True,7971,True,False,False,False,1.0,1.0,0.0,False,False,3359.0,3732.0,7991.0,29.0,192.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,False,0,48,2564,1594,False,7265,False,False,False,False,0.0,0.0,0.0,False,False,2567.0,48.0,7270.0,78.0,104.0,110.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,297.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
130,False,0,2870,3131,21899,True,72741,False,True,False,False,0.0,0.0,0.0,False,False,3134.0,2872.0,72775.0,116.0,140.0,143.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,False,0,989,1187,26255,False,34520,True,False,True,False,0.0,0.0,0.0,False,False,1194.0,991.0,34693.0,1.0,140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
132,False,0,4984,3974,11804,False,38242,False,False,False,False,0.0,0.0,0.0,False,False,3971.0,4984.0,38302.0,2.0,140.0,125.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
133,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,252.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
134,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,300.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
135,False,9,2026,2800,754,True,4166,False,False,False,False,0.0,9.0,0.0,True,False,2800.0,2026.0,4168.0,85.0,244.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136,False,0,2892,2415,49716,True,44927,True,False,True,False,0.0,0.0,0.0,False,False,2432.0,2892.0,45123.0,0.0,140.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
137,False,0,796,1691,53,False,400360,True,False,True,False,0.0,0.0,0.0,False,False,1689.0,796.0,401854.0,46.0,289.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
138,True,0,6101,8499,226742,True,164016,True,False,False,False,0.0,0.0,0.0,False,False,8494.0,6101.0,164180.0,39.0,140.0,156.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
139,False,0,39,4151,1446,False,264314,False,False,False,False,0.0,0.0,0.0,False,False,4158.0,39.0,264329.0,131.0,95.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
